0.64,,
1.91,,All between 1 and 697
2.13,,520956.03
6,,
6.64,,
7.94,,
15.55,,
17,,
19.69,,
19.75,,
19.84,,
22,,
25,,
25.17,,
28.48,,
30,,
30,,
30,,
30,,
30,,
30,,
30.26,,
30.52,,
30.72,,
30.88,,
31.1,,
31.98,,
32.09,,
32.83,,
32.83,,
33.04,,
33.94,,
34.04,,
34.47,,
34.51,,
34.76,,
35.5,,
35.68,,
35.72,,
35.93,,
36.01,,
36.02,,
36.04,,
36.16,,
37.21,,
38.66,,
39.42,,
39.44,,
39.77,,
40,,
40,,
40.11,,
41.02,,
41.02,,
41.95,,
41.96,,
42.18,,
42.24,,
42.61,,
43.86,,
45,,
45,,
46.6,,
47.5,,
48.61,,
48.64,,
49.17,,
50,,
50,,
50,,
50.01,,
50.26,,
50.52,,
50.52,,
52.3,,
52.72,,
53.89,,
56,,
56.39,,
57.25,,
58.35,,
58.35,,
58.56,,
58.56,,
58.76,,
59.31,,
59.48,,
59.62,,
59.62,,
59.77,,
60,,
60,,
60.32,,
61.48,,
61.72,,
61.95,,
63.95,,
64,,
64.7,,
66.11,,
67.37,,
69.15,,
70,,
70.4,,
72,,
74.75,,
75,,
75,,
77.88,,
80,,
80.52,,
81,,
81,,
81,,
82.04,,
83.03,,
84,,
87.83,,
88.42,,
88.9,,
88.9,,
90,,
91.2,,
92.12,,
92.12,,
92.28,,
93.01,,
94.03,,
94.09,,
94.09,,
94.12,,
95.11,,
95.14,,
95.17,,
95.17,,
95.47,,
96.57,,
96.74,,
96.77,,
98,,
98.58,,
99,,
100,,
100,,
100,,
100,,
100,,
100.87,,
101.48,,
103.65,,
105,,
105.08,,
105.29,,
107.41,,
108,,
108,,
109.82,,
109.82,,
109.99,,
110,,
110,,
110.05,,
110.45,,
110.66,,
110.75,,
111.08,,
112.77,,
112.96,,
113.27,,
114.27,,
114.34,,
115.22,,
115.48,,
116,,
116.02,,
116.04,,
116.04,,
116.15,,
116.15,,
116.15,,
116.15,,
116.18,,
117,,
117.43,,
117.5,,
117.5,,
117.51,,
117.63,,
