10.99,,
11,,From A1 to 471
11,,412571.66
15,,
19.16,,
20,,
20,,
20,,
20,,
20,,
20,,
24.87,,
30,,
30,,
30,,
30,,
30,,
30.36,,
30.43,,
30.59,,
30.78,,
30.87,,
30.87,,
30.87,,
30.88,,
31.3,,
31.36,,
31.38,,
31.7,,
31.97,,
33.2,,
35,,
38.07,,
40,,
41.22,,
49,,
50,,
55.29,,
55.32,,
55.33,,
55.41,,
55.42,,
55.44,,
55.5,,
55.67,,
55.92,,
56.76,,
57.27,,
57.62,,
60,,
60.78,,
61.66,,
71.85,,
72,,
75,,
77.02,,
77.96,,
79.43,,
80,,
88,,
90.5,,
91.79,,
93,,
95,,
95.38,,
98.21,,
99,,
100,,
101.72,,
104.11,,
105.05,,
105.41,,
105.46,,
105.75,,
110.06,,
110.07,,
110.09,,
110.09,,
110.23,,
110.29,,
112.26,,
113.6,,
114.06,,
114.09,,
114.16,,
114.16,,
115.6,,
116,,
118.6,,
120,,
121.14,,
121.25,,
121.38,,
121.39,,
122.42,,
122.97,,
125.73,,
128.24,,
128.95,,
129.4,,
130,,
130,,
132.99,,
133,,
133.64,,
133.74,,
133.89,,
133.89,,
133.9,,
134.39,,
135.3,,
135.79,,
135.8,,
135.81,,
136.02,,
136.14,,
137.67,,
139.65,,
139.96,,
140.61,,
140.86,,
142.27,,
142.29,,
142.8,,
142.81,,
142.98,,
144.95,,
148.14,,
150,,
150,,
150,,
150,,
150,,
150,,
150,,
150,,
150,,
150.27,,
155.01,,
155.86,,
159.93,,
160.44,,
162.88,,
165.22,,
166.19,,
166.72,,
168.96,,
171.52,,
177.86,,
180,,
184.38,,
184.56,,
185.12,,
186.12,,
186.71,,
186.71,,
186.71,,
186.71,,
186.71,,
186.71,,
187.23,,
187.23,,
187.23,,
187.34,,
188.97,,
191.03,,
193.2,,
197.85,,
200,,
200,,
200,,
200.22,,
201.99,,
202,,
207.19,,
207.69,,
207.9,,
210.92,,
212.88,,
216.89,,
227.79,,
241.13,,
245.23,,
247.99,,
248.36,,
248.38,,
250,,
258,,
259,,
263.59,,
265.23,,
265.61,,
266,,
268.13,,
268.39,,
268.66,,
268.66,,
272.37,,
284.07,,
290.43,,
290.43,,
290.43,,
290.43,,
290.43,,
290.43,,
291.45,,
291.45,,
291.45,,
291.45,,
291.53,,
291.53,,
291.95,,
295,,
299,,
299,,
300,,
300,,
331.97,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
357,,
382.11,,
382.11,,
400,,
400,,
400,,
400,,
400,,
400,,
400,,
400,,
410.06,,
425,,
442.11,,
449.4,,
449.4,,
449.4,,
449.4,,
450,,
450.5,,
452.11,,
453.8,,
469.22,,
469.88,,
469.88,,
471.19,,
480.38,,
490.94,,
491.6,,
495,,
500,,
500,,
510,,
513.6,,
514.47,,
525,,
530,,
530.4,,
537.33,,
546.74,,
570,,
572.11,,
575,,
598,,
600,,
600,,
600,,
605,,
610.05,,
612.8,,
625,,
625,,
625,,
625,,
629.91,,
630,,
640,,
640,,
640,,
640,,
640,,
640,,
641.8,,
645.02,,
662.11,,
672.11,,
672.11,,
673.16,,
679.22,,
693,,
700,,
704.1,,
704.1,,
704.1,,
704.1,,
704.1,,
712,,
721.99,,
723.13,,
724.07,,
735,,
735.84,,
735.84,,
740,,
750,,
750,,
767,,
780.99,,
798.35,,
800,,
801,,
816.96,,
870,,
891,,
942.11,,
942.11,,
1000,,
1000,,
1000,,
1000,,
1000,,
1000,,
1000,,
1000,,
1002.11,,
1002.11,,
1002.67,,
1005.9,,
1010,,
1027.01,,
1039.15,,
1105.08,,
1111,,
1138.63,,
1176,,
1225,,
1225,,
1226.5,,
1235,,
1280,,
1280,,
1301,,
1313,,
1330,,
1370.4,,
1400,,
1408.2,,
1412,,
1428,,
1428,,
1428,,
1500,,
1568,,
1574.75,,
1600,,
1610,,
1750,,
1750,,
1750,,
1750,,
1750,,
1750,,
1764,,
1798.5,,
1878.05,,
1884,,
1900,,
1905.86,,
1919,,
1942.99,,
1963.77,,
2000,,
2000,,
2060,,
2067.77,,
2099.99,,
2182.07,,
2183.4,,
2226.25,,
2245,,
2311,,
2317.9,,
2344,,
2365.25,,
2496.84,,
2500,,
2500,,
2534.8,,
2700,,
2750,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2753,,
2807,,
2854,,
2900,,
2900,,
2907.28,,
3000,,
3132,,
3134.87,,
3137.1,,
3217.37,,
3217.37,,
3217.37,,
3217.37,,
3217.37,,
3217.53,,
3220.55,,
3242.5,,
3325.07,,
3325.07,,
3325.07,,
3325.07,,
3336.75,,
3336.75,,
3467.11,,
3475,,
3500,,
3538.87,,
3540.35,,
3600,,
3600.6,,
3619.1,,
3620.1,,
3620.1,,
3706.73,,
3713,,
3713,,
3718,,
3814.31,,
3835.74,,
3899.58,,
4067.02,,
4112.32,,
4114,,
4409.16,,
4500,,
4800,,
4989.41,,
6000,,
6446.05,,
6650.14,,
6652.25,,
6660.5,,
6732.5,,
6750.5,,
6752,,
6755.75,,
6814.75,,
6819.5,,
6825.25,,
6851.75,,
7932.09,,
8100,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500,,
8500.25,,
8502.75,,
8688.6,,
9435.07,,
9600,,
9977.25,,
10000,,
10000,,
10071.6,,
10500,,
10539,,
10964.67,,
11000,,
11902.11,,
12136.98,,
13039.86,,
13300.5,,
14620.23,,
14899.2,,
15339.85,,
15432.81,,
15487.36,,
15629.32,,
16526.96,,
17992,,
19826.91,,
20607.56,,
20790.69,,
22380.78,,
23095.5,,
23201.16,,
23425,,
23685.26,,
23846.03,,
25865.5,,
26600.8,,
26673.87,,
27289.8,,
27368.45,,
27579.88,,
28300.57,,
30000,,
31368.23,,
31782.3,,
32000,,
32107.09,,
32957.42,,
33221.68,,
35172.98,,
37400,,
41134.6,,
45470,,
56100,,
70000,,
96030,,
121361.19,,
128700.98,,
129446.43,,
130576.09,,
130683.63,,
133228.68,,
137171.67,,
174174.52,,
214600,,
340628.75,,
410815.33,,
509063,,
